id,lang,term,canonical_en,description,category_hint_l1,category_hint_l2,category_hint_l3
a2d816da-d05a-5bec-88b4-b37058614cc7,et,Rasvavõie,fat spread,a spreadable fat,Animal and vegetable fats and oils,Margarine and similar products,
eb6c6d88-2d1e-5c0b-9b04-f91892c64730,et,Majoneesikaste,mayonnaise dressing,a dressing based on mayonnaise,"Herbs, spices and condiments",Dressing,
ef744718-3730-5e68-bf60-4c3e83922266,et,Juustumajonees,cheese mayonnaise,mayonnaise flavoured with cheese,"Herbs, spices and condiments",Dressing,
c7f63ca2-0336-5b4a-81ce-114138f1f55a,et,Tšillimajonees,chilli mayonnaise,mayonnaise flavoured with chilli,"Herbs, spices and condiments",Dressing,
e263d223-60be-5a9e-b774-937b7a37d352,et,Salatikaste,salad dressing,a dressing for salad,"Herbs, spices and condiments",Dressing,
23be76b9-135b-5dee-a68f-61cc32e05edd,et,Dipikaste,dip,a thick sauce for dipping,"Herbs, spices and condiments",Dressing,
8a795c2e-d91b-56b4-b53e-1abff7b8db22,et,Burgerikaste,burger sauce,a sauce for burgers,"Herbs, spices and condiments",Dressing,
6e3883c7-74af-5943-892f-7dc9311c7dee,et,Kartulikaste,potato sauce,a sauce served with potatoes,"Herbs, spices and condiments",Dressing,
3692d5c7-4d84-5ba6-bfc1-b83114a5c2e6,et,Küüslaugukaste,garlic sauce,a garlic sauce,"Herbs, spices and condiments",Dressing,
d030564c-2fe9-52d1-b82c-8c0a35683f54,et,Juustukaste,cheese sauce,a sauce of melted cheese,"Herbs, spices and condiments",Savoury sauces,"White sauce (Bechamel sauce, Cheese sauce)"
26f0ed34-d566-571e-b92f-b3e8b86816ed,et,Remulaad,remoulade,"remoulade, a mayonnaise dressing with pickles and herbs","Herbs, spices and condiments",Dressing,
3f9d1342-5655-5158-b65d-e080cc0d28f9,et,Karamell,caramel,"caramel, boiled sugar, soft or hard",Sugar and confectionary,Confectionery (non-chocolate),
