id,lang,term,canonical_en,description,category_hint_l1,category_hint_l2,category_hint_l3
3384d7e3-15c1-5a08-86af-e9a644fcb4cb,et,Skumbria,mackerel,"mackerel, the Russian-borrowed name","Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Mackeral (Scomber)
2de02af3-45a7-592e-a244-39c03f6f79ab,et,Tuunikala,tuna,tuna,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Tuna (Thunnus)
4e641db2-423d-5318-bcb7-f50fb02adfc3,et,Karpkala,carp,common carp,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Carp (Cyprinus)
142f6817-b833-5282-8e88-bf9e6ce9ae21,et,Heik,hake,hake,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Hake (Merluccius)
8a9a4157-1405-5834-97ab-741df541f40b,et,Angersäga,wolffish,"wolffish, the Atlantic catfish","Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Sea catfish and wolf-fish (Anarhichas)
fa19f587-88eb-559f-96e8-56704dc7ad0a,et,Süvalest,Greenland halibut,Greenland halibut,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,
d602029d-5836-5b83-8734-9f004daf8342,et,Koha,zander,zander (pike-perch),"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,
2db5cf31-4291-54a4-8219-33d0445e037f,et,Latikas,bream,the freshwater bream,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,
fe2a1d98-fa0d-530c-8adb-a9a42d972680,et,Särg,roach,"roach, a small freshwater cyprinid","Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,
4aec62b2-8b48-513e-8605-d46b10ddb492,et,Meriahven,redfish,"redfish, the Atlantic rosefish","Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,
705c1c75-fd2d-5d8a-b4e2-45e00a409190,et,Krevetid,prawns,prawns or shrimp,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Crustaceans,
777b1b5b-acd1-52e1-abbb-015262bbe28a,et,Rannakarbid,mussels,blue mussels,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Water molluscs,Mussel (Mytilus edulis)
cb462ca6-5b24-5d30-8fd9-b450c2d2e0ff,et,Kalmaarid,squid,squid,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Water molluscs,Squid (Loligo vulgaris)
c44f9751-0ff7-55bc-89dd-4da20664d740,et,Kalamari,roe,fish roe,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish products,
67292a22-2f89-5300-a507-ad8bdb06694f,et,Surimipulgad,surimi sticks,"crab sticks, surimi coloured and shaped to imitate crab","Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,
fe8d1a2e-e710-51cd-8a77-edf70d68f56d,et,Määre,spread,a spread,,,
c7eedfec-63a9-51d9-be56-100d981fd05b,et,Heeringafilee,herring fillet,a fillet of Atlantic herring,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Herring (Clupea)
11b51d14-b954-5aa0-9ff0-d44eba425609,et,Soolaheeringas,salted herring,herring cured in salt,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Herring (Clupea)
d159ab3c-7b32-5a2a-816f-00ad18fca316,et,Soolaheeringafilee,salted herring fillet,a fillet of salt-cured herring,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Herring (Clupea)
e1ccbb04-816d-5248-8ad9-1570e805605d,et,Räimed,Baltic herrings,Baltic herring,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Herring (Clupea)
03e97f65-009c-572a-a206-c562b230f91a,et,Kilufilee,sprat fillet,a fillet of Baltic sprat,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Sprat (Sprattus sprattus)
6265f4fa-ce7f-57f3-b52d-263f479ee86f,et,Külmsuitsulõhe,cold-smoked salmon,salmon smoked without cooking,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Salmon and trout (Salmo spp.)
9b45ffda-2e27-55a8-814b-63394adf784a,et,Vikerforellifilee,rainbow trout fillet,a fillet of rainbow trout,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Salmon and trout (Salmo spp.)
f3c82f42-bf88-512f-ab4d-ab0219440f96,et,Forellifilee,trout fillet,a fillet of trout,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Salmon and trout (Salmo spp.)
3ea866c6-1470-50ad-a0ed-d1983201de35,et,Vikerforellimari,trout roe,the roe of rainbow trout,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish products,
53339fe7-4f0b-5efb-b5ed-10637111d9fb,et,Forellimari,trout roe,the roe of trout,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish products,
619322c3-4085-5034-94b7-4008682a6ac3,et,Võileivamari,sandwich roe,an imitation caviar for sandwiches,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish products,
7fe9f388-8b72-542d-ae47-449826f20860,et,Meremari,sea caviar,a caviar substitute made from seaweed extract,Vegetables and vegetable products (including fungi),Sea weeds,
10d4055f-d51c-5feb-b7a6-8431bda0db1b,et,Sardiinid,sardines,sardines,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,Sardine and pilchard (Sardina)
51b8cbb0-688e-5696-b8ff-ecba62a50b04,et,Stauriid,horse mackerel,"horse mackerel or scad, not a true mackerel","Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,
0a210ce6-b88e-5074-bd16-e151c7743382,et,Sägafilee,catfish fillet,"a fillet of catfish, usually farmed pangasius","Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish meat,
0454fa17-cdbe-5f52-8f85-e766fe23ba00,et,Surimi,surimi,"surimi, a paste of minced white fish","Fish and other seafood (including amphibians, reptiles, snails and insects)",,
67079b7b-8308-59c6-897c-8c5ea2062dba,et,Tuunikalapasteet,tuna pate,a pate of tuna,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Fish products,
b20385bb-adb0-504a-a399-c46bf4d22d7d,et,Merekapsas,sea cabbage,"sea cabbage, an edible kelp: seaweed, not a cabbage",,,
dc93ea3f-c545-5a8e-a353-e5645a126a3a,et,Vähisabad,crayfish tails,the tails of crayfish,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Crustaceans,
445e0af7-faee-5e02-935b-506c0c93ae93,et,Viburhännak,shrimp,shrimp,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Crustaceans,
