id,lang,term,canonical_en,description,category_hint_l1,category_hint_l2,category_hint_l3
34b1e309-e3ec-587c-9f7b-24d4919f148d,et,Kintsuliha,thigh meat,thigh meat off the bone,Meat and meat products (including edible offal),Poultry,Chicken meat (Gallus domesticus)
1bac3ac4-2024-5360-b853-c510f3eb1fc7,et,Kints,thigh,the thigh of a bird,Meat and meat products (including edible offal),Poultry,Chicken meat (Gallus domesticus)
d9716096-b8d1-5d00-9186-e909075e8899,et,Koib,leg,the whole leg of a bird,Meat and meat products (including edible offal),Poultry,Chicken meat (Gallus domesticus)
58661a2d-7a5a-5627-a48f-88451b3d6551,et,Poolkoivad,half legs,"half legs of a bird, thigh or drumstick",Meat and meat products (including edible offal),Poultry,Chicken meat (Gallus domesticus)
57d9badb-7110-5ddd-90d5-cd364b2dee4f,et,Broileripooltiivad,chicken half wings,the sections of a chicken wing,Meat and meat products (including edible offal),Poultry,Chicken meat (Gallus domesticus)
b35dcef5-de84-53ac-b6a9-480f6b7f3313,et,Filee,fillet,"a boneless fillet: on poultry the breast, on fish the side",,,
f3cbbf01-6704-5916-95d2-a15756c31498,et,Hakkliha,minced meat,minced meat of any species,Meat and meat products (including edible offal),,
fc8bba6a-fe76-5041-b619-0e543aee482b,et,Veisehakkliha,minced beef,minced beef,Meat and meat products (including edible offal),Livestock meat,Beef meat (Bos spp.)
44e0ac6f-f2a2-5e5a-8136-aae44aebef18,et,Seahakkliha,minced pork,minced pork,Meat and meat products (including edible offal),,
e9ab4178-2985-5085-a4dd-5380dfccf55a,et,Maks,liver,liver,Meat and meat products (including edible offal),,
4e268160-a113-5355-98e2-f66cc97fb4a8,et,Pihv,patty,a patty of minced meat,Meat and meat products (including edible offal),,
5e374097-aeb7-550f-b8e1-7217b7fdb896,et,Kotlet,cutlet,a patty or breaded cutlet of minced meat,Meat and meat products (including edible offal),,
c132deb4-2750-5f98-9e1f-4e37017f8c12,et,Peekon,bacon,"bacon, cured pork belly or back",Meat and meat products (including edible offal),,
a4ca6625-9602-5f4c-967c-9fb02263f731,et,Seakaelakarbonaad,pork neck,the pork neck or collar,Meat and meat products (including edible offal),Livestock meat,Pork / piglet meat (Sus scrofa)
9998e08d-0509-5bb6-b100-9e35ce097031,et,Seavälisfilee,pork loin eye,the trimmed boneless pork loin,Meat and meat products (including edible offal),Livestock meat,Pork / piglet meat (Sus scrofa)
beb281a4-dcad-5639-a041-27a84c4bd87a,et,Seakoot,pork shank,the pork shank,Meat and meat products (including edible offal),Livestock meat,Pork / piglet meat (Sus scrofa)
82cbb301-eca8-5676-a545-5e2766ef6fec,et,Broilerikintsuliha,chicken thigh meat,chicken thigh meat off the bone,Meat and meat products (including edible offal),Poultry,Chicken meat (Gallus domesticus)
695e236a-402a-501d-bf7c-5207393a2cd1,et,Broileritiivad,chicken wings,chicken wings,Meat and meat products (including edible offal),Poultry,Chicken meat (Gallus domesticus)
44ccf124-7071-55ad-886c-5b100577868f,et,Grillsteik,grilling steak,a steak cut for the grill,Meat and meat products (including edible offal),Livestock meat,
be661df0-eaa3-53e7-a75c-3025bcfff386,et,Delikatesshakkliha,fine minced meat,finely minced meat,Meat and meat products (including edible offal),,
a228f133-cf6c-56c2-83e6-79244fbc7966,et,Peekonilõigud,bacon slices,slices of pork belly sold as bacon,Meat and meat products (including edible offal),Livestock meat,Pork / piglet meat (Sus scrofa)
