id,lang,term,canonical_en,description,category_hint_l1,category_hint_l2,category_hint_l3
a83a1d1a-251d-504b-9e1f-d458d70af69f,lt,Vafliai,waffles,"waffles, crisp or soft",Grains and grain-based products,Fine bakery wares,
c4d9ee7b-d81b-5e7b-9133-214df43823ef,lt,Traškučiai,crisps,"crisps: thin crisp slices, of potato, maize or bread",,,
c03c86de-2fd8-5e15-865c-be5141faa9a7,lt,Sumuštinių,sandwich (of sandwiches),"the genitive plural of sumuštinis, sandwich: sumuštinių duona is sandwich bread",,,
143003a0-b352-5a1a-8ed1-66ff7333dc4c,lt,Ragelis,crescent roll,a crescent-shaped filled pastry,Grains and grain-based products,Fine bakery wares,Pastries and cakes
232fb162-9fd6-5ed0-97f6-57001eafac4a,lt,Raguolis,horn,a horn-shaped baked good,Grains and grain-based products,,
7890511d-fdcb-5f8a-a136-e551f9ee1dd0,lt,Ciabatta,ciabatta,"ciabatta, an open-crumbed Italian white loaf",Grains and grain-based products,Bread and rolls,Wheat bread and rolls
2e673b68-426b-51b5-a74c-09421eb9bcc6,lt,Pynė,plait,a plaited sweet loaf,Grains and grain-based products,Fine bakery wares,Pastries and cakes
b3b0a6d1-5080-5470-a4ac-30d7e26f67f9,lt,Keksas,cake,a loaf cake,Grains and grain-based products,Fine bakery wares,Pastries and cakes
eff0d025-3596-58fc-895b-bf2212cdefd9,lt,Keksiukas,small cake,"the diminutive of keksas, a cupcake or muffin",Grains and grain-based products,Fine bakery wares,Pastries and cakes
dd804115-4261-5e26-896c-9d440a069f2e,lt,Morengai,meringues,"meringues, baked whipped egg white and sugar",Grains and grain-based products,Fine bakery wares,
84f6a23a-bf4a-5900-b61f-847293cf5a3a,lt,Krepšeliai,pastry cases,small baked pastry cases for filling,Grains and grain-based products,Fine bakery wares,
0b4766a5-112c-5626-89c7-09daf5c3562f,lt,Grietinietis,sour cream cake,"grietinietis, a Lithuanian soured-cream cake",Grains and grain-based products,Fine bakery wares,
9c20edca-72fb-5cc4-aa99-0c35ebf9442c,lt,Sausučiai,rusks,dry twice-baked rusks,Grains and grain-based products,Bread and rolls,"Unleavened bread, crisp bread and rusk"
e93c3ece-fb38-50b4-ade3-fa36c77f6344,lt,Skrebučiai,croutons,toasted or fried pieces of bread,Grains and grain-based products,Bread and rolls,Bread products
01a5d39f-8871-530a-a383-1602fb499155,lt,Brusketa,bruschetta,"bruschetta, toasted bread with a topping",Grains and grain-based products,Bread and rolls,Bread products
ea9af0e5-0316-5f1e-af45-ce2b474019b8,lt,Tešlos,dough (of dough),"the genitive of tešla, dough",Grains and grain-based products,,
c80fcca1-e251-54de-bab7-88237b804142,lt,Traškiai,crisp snacks,thin crisp baked snacks,"Snacks, desserts, and other foods",Snack food,
d00944be-098c-5cfd-b558-c81588e4b4b7,lt,Krekeriai,crackers,"crackers, dry savoury biscuits","Snacks, desserts, and other foods",Snack food,
27c97847-bf63-5e4a-9547-f67948668caf,lt,Apkepėlė,small bake,"a small baked dish, pizza-like",Composite food (including frozen products),Cereal-based dishes,
38052d02-3019-5f30-a60f-2184e5892e70,lt,Paplotis,flatbread,a flat round of baked dough,Composite food (including frozen products),Cereal-based dishes,
